Position,Track Name,Artist,Streams,URL,Country,Start Date,End Date 
60,One Dance,Drake,8432858,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,global,2017-03-03,2017-03-10
61,Don't Leave,Snakehips,8014940,https://open.spotify.com/track/0Zx8khUcEfCFK2AEoIhC92,global,2017-03-03,2017-03-10
62,Shed a Light,Robin Schulz,7931183,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,global,2017-03-03,2017-03-10
63,T-Shirt,Migos,7315301,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7,global,2017-03-03,2017-03-10
64,September Song,JP Cooper,7187538,https://open.spotify.com/track/0FuTx2s3YH1ppmtiM6l0zI,global,2017-03-03,2017-03-10
65,Hear Me Now,Alok,7140346,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,global,2017-03-03,2017-03-10
66,Selfish (feat. Rihanna),Future,7127459,https://open.spotify.com/track/2Ce5IyMlVRVvN997ZJjJJA,global,2017-03-03,2017-03-10
67,In the Name of Love,Martin Garrix,7066624,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,global,2017-03-03,2017-03-10
68,Starving,Hailee Steinfeld,6851648,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,global,2017-03-03,2017-03-10
69,Cold Water (feat. Justin Bieber & MØ),Major Lazer,6838747,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,global,2017-03-03,2017-03-10
70,I Got You,Bebe Rexha,6833044,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i,global,2017-03-03,2017-03-10
71,Otra vez (feat. J Balvin),Zion & Lennox,6811231,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq,global,2017-03-03,2017-03-10
72,Love On The Brain,Rihanna,6744018,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02,global,2017-03-03,2017-03-10
73,Side To Side,Ariana Grande,6628330,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,global,2017-03-03,2017-03-10
74,Water Under the Bridge,Adele,6484036,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y,global,2017-03-03,2017-03-10
75,Photograph,Ed Sheeran,6478067,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,global,2017-03-03,2017-03-10
76,Sunset Lover,Petit Biscuit,6427841,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1,global,2017-03-03,2017-03-10
77,Body Like A Back Road,Sam Hunt,6341128,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO,global,2017-03-03,2017-03-10
78,Black Beatles,Rae Sremmurd,6111651,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,global,2017-03-03,2017-03-10
79,Swang,Rae Sremmurd,6066553,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL,global,2017-03-03,2017-03-10
80,Now and Later,Sage The Gemini,6003554,https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd,global,2017-03-03,2017-03-10
81,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,5986312,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,global,2017-03-03,2017-03-10
82,Touch,Little Mix,5975062,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z,global,2017-03-03,2017-03-10
83,Thinking out Loud,Ed Sheeran,5955662,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,global,2017-03-03,2017-03-10
84,Safari,J Balvin,5922341,https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO,global,2017-03-03,2017-03-10
85,My Way,Calvin Harris,5825714,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,global,2017-03-03,2017-03-10
86,Me Rehúso,Danny Ocean,5810693,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,global,2017-03-03,2017-03-10
87,It's Gotta Be You,Isaiah Firebrace,5703637,https://open.spotify.com/track/6cAKeFFYW2aClZSUyvqAEW,global,2017-03-03,2017-03-10
88,Location,Khalid,5703198,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,global,2017-03-03,2017-03-10
89,Mercy,Shawn Mendes,5595549,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,global,2017-03-03,2017-03-10
90,La Rompe Corazones,Daddy Yankee,5591820,https://open.spotify.com/track/4okba5wu9mMLXx79DXLKi3,global,2017-03-03,2017-03-10
91,Human,Rag'n'Bone Man,5554283,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O,global,2017-03-03,2017-03-10
92,Don't Let Me Down (feat. Daya),The Chainsmokers,5547583,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,global,2017-03-03,2017-03-10
93,Heathens,Twenty One Pilots,5485208,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,global,2017-03-03,2017-03-10
94,Treat You Better,Shawn Mendes,5439127,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,global,2017-03-03,2017-03-10
95,History,Olivia Holt,5377288,https://open.spotify.com/track/0WCEaydwN65cvwaW8aqptF,global,2017-03-03,2017-03-10
96,Alone,Alan Walker,5270975,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,global,2017-03-03,2017-03-10
97,Vente Pa' Ca (feat. Maluma),Ricky Martin,5212740,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46,global,2017-03-03,2017-03-10
98,Caroline,Aminé,5199309,https://open.spotify.com/track/5GFDrUTLGJix84sNhjCG0g,global,2017-03-03,2017-03-10
99,Party Monster,The Weeknd,5134175,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt,global,2017-03-03,2017-03-10
100,Comin Out Strong (feat. The Weeknd),Future,5061036,https://open.spotify.com/track/3mRcWCyteY2133a7xVMrYw,global,2017-03-03,2017-03-10
101,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel AA,5035852,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65,global,2017-03-03,2017-03-10
102,Scars To Your Beautiful,Alessia Cara,5034002,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,global,2017-03-03,2017-03-10
103,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)",IAmChino,5028256,https://open.spotify.com/track/6stYbAJgTszHAHZMPxWWCY,global,2017-03-03,2017-03-10
104,Vacaciones,Wisin,5019823,https://open.spotify.com/track/3dQDid3IUNhZy1OehIfYfE,global,2017-03-03,2017-03-10
105,Me llamas (feat. Maluma) - Remix,Piso 21,4985594,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX,global,2017-03-03,2017-03-10
106,Redbone,Childish Gambino,4965499,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y,global,2017-03-03,2017-03-10
107,All We Know,The Chainsmokers,4908682,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,global,2017-03-03,2017-03-10
108,Look At Me!,XXXTENTACION,4880978,https://open.spotify.com/track/4ARPvK8DHLwt4oX65ZAFMw,global,2017-03-03,2017-03-10
109,Versace on the Floor,Bruno Mars,4849975,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP,global,2017-03-03,2017-03-10
110,Love,Lana Del Rey,4849805,https://open.spotify.com/track/0n2bvWvMwr0gbjcuTm92eW,global,2017-03-03,2017-03-10
111,Make Me (Cry),Noah Cyrus,4753148,https://open.spotify.com/track/2BrzlUj1u1CtvaJDGIKpsP,global,2017-03-03,2017-03-10
112,Moves,Big Sean,4738790,https://open.spotify.com/track/0Fv5N0cHBsl4bzCbollCAS,global,2017-03-03,2017-03-10
113,Broccoli (feat. Lil Yachty),Shelley FKA DRAM,4738640,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol,global,2017-03-03,2017-03-10
114,The Other,Lauv,4733401,https://open.spotify.com/track/1lntL1cI2UIWlxjL5QiN8g,global,2017-03-03,2017-03-10
115,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,4730846,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,global,2017-03-03,2017-03-10
116,I Would Like,Zara Larsson,4698636,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,global,2017-03-03,2017-03-10
117,Down,Marian Hill,4645631,https://open.spotify.com/track/2dqLk7ezV15LEJEwUmEbXB,global,2017-03-03,2017-03-10
118,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,4643652,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,global,2017-03-03,2017-03-10
119,Cake - Challenge Version,Flo Rida,4546456,https://open.spotify.com/track/6t2ubAB4iSYOuIpRAOGd4t,global,2017-03-03,2017-03-10
120,Sooner Or Later,Aaron Carter,4545852,https://open.spotify.com/track/6wV12xIUb8oFY7lBy4KuQe,global,2017-03-03,2017-03-10
121,Skin,Rag'n'Bone Man,4543504,https://open.spotify.com/track/6y2Kaz9QI01XBKJ8mTb7Pf,global,2017-03-03,2017-03-10
122,goosebumps,Travis Scott,4532515,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,global,2017-03-03,2017-03-10
123,Oceans Away,A R I Z O N A,4527347,https://open.spotify.com/track/6A8dnC0xkiuWN4BshmTB2I,global,2017-03-03,2017-03-10
124,Stressed Out,Twenty One Pilots,4502389,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn,global,2017-03-03,2017-03-10
125,Tuesday,Burak Yeter,4487657,https://open.spotify.com/track/7abpmGpF7PGep2rDU68GBR,global,2017-03-03,2017-03-10
126,Romantic - NOTD Remix,Stanaj,4470762,https://open.spotify.com/track/3SGWp9fJCzgK0WcpcKSQdy,global,2017-03-03,2017-03-10
127,No Lie,Sean Paul,4447198,https://open.spotify.com/track/3cFsmM51N5zMAuu1nNY4Tw,global,2017-03-03,2017-03-10
128,By Your Side,Jonas Blue,4445547,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,global,2017-03-03,2017-03-10
129,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,4443806,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,global,2017-03-03,2017-03-10
130,Cheap Thrills,Sia,4382443,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,global,2017-03-03,2017-03-10
131,Perfect Strangers,Jonas Blue,4364945,https://open.spotify.com/track/1CUVN2kn7mW5FjkqXTR2W1,global,2017-03-03,2017-03-10
132,Shooting Stars,Bag Raiders,4331376,https://open.spotify.com/track/0UeYCHOETPfai02uskjJ3x,global,2017-03-03,2017-03-10
133,Be the One,Dua Lipa,4331183,https://open.spotify.com/track/7FCfMXYTIiQ9b4hDYs4Iol,global,2017-03-03,2017-03-10
134,Love Me Now,John Legend,4283697,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,global,2017-03-03,2017-03-10
135,Ride,Twenty One Pilots,4280515,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,global,2017-03-03,2017-03-10
136,Faded,Alan Walker,4247587,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos,global,2017-03-03,2017-03-10
137,Love Yourself,Justin Bieber,4149827,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,global,2017-03-03,2017-03-10
138,This Is What You Came For (feat. Rihanna),Calvin Harris,4144805,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,global,2017-03-03,2017-03-10
139,Dile Que Tu Me Quieres,Ozuna,4121282,https://open.spotify.com/track/20ZAJdsKB5IGbGj4ilRt2o,global,2017-03-03,2017-03-10
140,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,4049374,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,global,2017-03-03,2017-03-10
141,Gyal You A Party Animal - Remix,Charly Black,4020782,https://open.spotify.com/track/1AkTW13ysu0AJrwuM6UY0I,global,2017-03-03,2017-03-10
142,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,4014808,https://open.spotify.com/track/0v9Wz8o0BT8DU38R4ddjeH,global,2017-03-03,2017-03-10
143,La Bicicleta,Carlos Vives,4005015,https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU,global,2017-03-03,2017-03-10
144,Sorry,Justin Bieber,3983974,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,global,2017-03-03,2017-03-10
145,Traicionera,Sebastian Yatra,3980370,https://open.spotify.com/track/5J1c3M4EldCfNxXwrwt8mT,global,2017-03-03,2017-03-10
146,Panda,Desiigner,3976752,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h,global,2017-03-03,2017-03-10
147,Million Reasons,Lady Gaga,3968456,https://open.spotify.com/track/50PWlIBU7PlGGwzgN8TiFJ,global,2017-03-03,2017-03-10
148,Too Good,Drake,3951315,https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew,global,2017-03-03,2017-03-10
149,X (feat. Future),21 Savage,3931793,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO,global,2017-03-03,2017-03-10
150,Te Quiero Pa´Mi,Don Omar,3907696,https://open.spotify.com/track/3BY2mafsbsoKGqS380Xnuz,global,2017-03-03,2017-03-10
151,The Greatest (feat. Kendrick Lamar),Sia,3888830,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,global,2017-03-03,2017-03-10
152,No Heart,21 Savage,3863228,https://open.spotify.com/track/4gmmRb6bZJffOOiww1JGTO,global,2017-03-03,2017-03-10
153,Rolex,Ayo & Teo,3806214,https://open.spotify.com/track/0pSBuHjILhNEo55xK1zrRt,global,2017-03-03,2017-03-10
154,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,3768868,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB,global,2017-03-03,2017-03-10
155,Reminder,The Weeknd,3764290,https://open.spotify.com/track/37F0uwRSrdzkBiuj0D5UHI,global,2017-03-03,2017-03-10
156,Lot to Learn,Luke Christopher,3676652,https://open.spotify.com/track/3TRFq09DUgYj1mug6RRqJW,global,2017-03-03,2017-03-10
157,Hypnotised,Coldplay,3658010,https://open.spotify.com/track/5LXj9Ch3O9ATm1NoHT8GXn,global,2017-03-03,2017-03-10
158,Sexual,NEIKED,3645367,https://open.spotify.com/track/3AsAuGTaDQzavZZThyYlop,global,2017-03-03,2017-03-10
159,"i hate u, i love u (feat. olivia o'brien)",gnash,3631860,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe,global,2017-03-03,2017-03-10
160,Both (feat. Drake),Gucci Mane,3611352,https://open.spotify.com/track/5tFep7dXGd7vEJ668wTPux,global,2017-03-03,2017-03-10
161,Shape of You - Stormzy Remix,Ed Sheeran,3591963,https://open.spotify.com/track/2NHSYwGkAvPHzCinY0KwXo,global,2017-03-03,2017-03-10
162,Everyday,Ariana Grande,3576664,https://open.spotify.com/track/3FiE2d325mIOc4YjkSLVJR,global,2017-03-03,2017-03-10
163,Capsize,FRENSHIP,3553488,https://open.spotify.com/track/2XMTqoHHSH0lvuXrvIEdco,global,2017-03-03,2017-03-10
164,Deja Vu,J. Cole,3545569,https://open.spotify.com/track/6I6NX6tjGsxFAsIfGzY9lJ,global,2017-03-03,2017-03-10
165,Work,Rihanna,3537416,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,global,2017-03-03,2017-03-10
166,Sigo Extrañándote,J Balvin,3535958,https://open.spotify.com/track/6qDF4wWL49CAVbgT7yuHl8,global,2017-03-03,2017-03-10
167,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,3496847,https://open.spotify.com/track/0tICYNayWWhH9GPeFrfjfD,global,2017-03-03,2017-03-10
168,Controlla,Drake,3485554,https://open.spotify.com/track/6F609ICg9Spjrw1epsAnpa,global,2017-03-03,2017-03-10
169,7 Years,Lukas Graham,3474835,https://open.spotify.com/track/7129iqBafaphfc3WPCGC0L,global,2017-03-03,2017-03-10
170,Big For Your Boots,Stormzy,3453318,https://open.spotify.com/track/3uMB82o0qa7erhiZBW9KQC,global,2017-03-03,2017-03-10
171,Andas En Mi Cabeza,Chino & Nacho,3427679,https://open.spotify.com/track/5mey7CLLuFToM2P68Qu1gF,global,2017-03-03,2017-03-10
172,Sneakin’,Drake,3390482,https://open.spotify.com/track/4ckuS4Nj4FZ7i3Def3Br8W,global,2017-03-03,2017-03-10
173,Low Life (feat. The Weeknd),Future,3387518,https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX,global,2017-03-03,2017-03-10
174,Needed Me,Rihanna,3367684,https://open.spotify.com/track/1Tt4sE4pXi57mTD1GCzsqm,global,2017-03-03,2017-03-10
175,Fresh Eyes,Andy Grammer,3354257,https://open.spotify.com/track/4nMlau89VAjmV7agkl7OY3,global,2017-03-03,2017-03-10
176,White Iverson,Post Malone,3327414,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w,global,2017-03-03,2017-03-10
177,Cake By The Ocean,DNCE,3309243,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl,global,2017-03-03,2017-03-10
178,Into You,Ariana Grande,3303861,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0,global,2017-03-03,2017-03-10
179,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,3303440,https://open.spotify.com/track/5Z01UMMf7V1o0MzF86s6WJ,global,2017-03-03,2017-03-10
180,PILLOWTALK,ZAYN,3297720,https://open.spotify.com/track/0PDUDa38GO8lMxLCRc4lL1,global,2017-03-03,2017-03-10
181,I Love You,Axwell /\ Ingrosso,3294907,https://open.spotify.com/track/11Fo4dAH31K7UZHGqCkCmE,global,2017-03-03,2017-03-10
182,Let It Go,James Bay,3290418,https://open.spotify.com/track/13HVjjWUZFaWilh2QUJKsP,global,2017-03-03,2017-03-10
183,Way down We Go,KALEO,3286507,https://open.spotify.com/track/0y1QJc3SJVPKJ1OvFmFqe6,global,2017-03-03,2017-03-10
184,Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,3281413,https://open.spotify.com/track/5uDASfU19gDxSjW8cnCaBp,global,2017-03-03,2017-03-10
185,"Helium - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",Sia,3276291,https://open.spotify.com/track/5fc6rQgAKiLutfUYWQ6QnJ,global,2017-03-03,2017-03-10
186,pick up the phone,Young Thug,3274733,https://open.spotify.com/track/20dP2DaMHIAmwWAbp7peSr,global,2017-03-03,2017-03-10
187,Lean On (feat. MØ & DJ Snake),Major Lazer,3263953,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4,global,2017-03-03,2017-03-10
188,Lush Life,Zara Larsson,3250898,https://open.spotify.com/track/1rIKgCH4H52lrvDcz50hS8,global,2017-03-03,2017-03-10
189,Shaky Shaky,Daddy Yankee,3244256,https://open.spotify.com/track/58IL315gMSTD37DOZPJ2hf,global,2017-03-03,2017-03-10
190,Thumbs,Sabrina Carpenter,3241027,https://open.spotify.com/track/3UjJP4ludb74a29P5EHEIo,global,2017-03-03,2017-03-10
191,Tenerife Sea,Ed Sheeran,3237638,https://open.spotify.com/track/6vSwxzO2Qf4BinHSXRwZJe,global,2017-03-03,2017-03-10
192,No Favors,Big Sean,3234262,https://open.spotify.com/track/1MksGqIztTT6M9R1ErKVs8,global,2017-03-03,2017-03-10
193,Send My Love (To Your New Lover),Adele,3230632,https://open.spotify.com/track/4BHzQ9C00ceJxfG16AlNWb,global,2017-03-03,2017-03-10
194,"I See Fire - From ""The Hobbit - The Desolation Of Smaug""",Ed Sheeran,3228697,https://open.spotify.com/track/3B7udSGy2PfgoCniMSb523,global,2017-03-03,2017-03-10
195,Hello,Adele,3213418,https://open.spotify.com/track/4sPmO7WMQUAf45kwMOtONw,global,2017-03-03,2017-03-10
196,Stitches,Shawn Mendes,3193694,https://open.spotify.com/track/1WP1r7fuvRqZRnUaTi2I1Q,global,2017-03-03,2017-03-10
197,Don't,Ed Sheeran,3156722,https://open.spotify.com/track/6gTJaPuj8DT8RjuDJyBgzP,global,2017-03-03,2017-03-10
198,Shout Out to My Ex,Little Mix,3131160,https://open.spotify.com/track/0YHUITU3w6ws1v8ehT264g,global,2017-03-03,2017-03-10
199,Fast Car,Jonas Blue,3128990,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ,global,2017-03-03,2017-03-10
200,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,3122324,https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT,global,2017-03-03,2017-03-10
1,Shape of You,Ed Sheeran,57006531,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,global,2017-03-10,2017-03-17
2,It Ain't Me (with Selena Gomez),Kygo,30718282,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,global,2017-03-10,2017-03-17
3,Galway Girl,Ed Sheeran,30652580,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,global,2017-03-10,2017-03-17
4,Something Just Like This,The Chainsmokers,29030943,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,global,2017-03-10,2017-03-17
5,Castle on the Hill,Ed Sheeran,24542975,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,global,2017-03-10,2017-03-17
6,Despacito (Featuring Daddy Yankee),Luis Fonsi,24170349,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2,global,2017-03-10,2017-03-17
7,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,24010175,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,global,2017-03-10,2017-03-17
8,Paris,The Chainsmokers,23181612,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,global,2017-03-10,2017-03-17
9,That's What I Like,Bruno Mars,21586561,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,global,2017-03-10,2017-03-17
10,Stay (with Alessia Cara),Zedd,20916938,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,global,2017-03-10,2017-03-17
11,Scared to Be Lonely,Martin Garrix,20440768,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,global,2017-03-10,2017-03-17
12,Perfect,Ed Sheeran,19355268,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,global,2017-03-10,2017-03-17
13,Chained To The Rhythm,Katy Perry,19091731,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi,global,2017-03-10,2017-03-17
14,Issues,Julia Michaels,18870235,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,global,2017-03-10,2017-03-17
15,Happier,Ed Sheeran,18094406,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,global,2017-03-10,2017-03-17
16,Slide (feat. Frank Ocean & Migos),Calvin Harris,16790276,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl,global,2017-03-10,2017-03-17
17,Mask Off,Future,16747132,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8,global,2017-03-10,2017-03-17
18,Dive,Ed Sheeran,16306096,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls,global,2017-03-10,2017-03-17
19,I Feel It Coming,The Weeknd,16261081,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,global,2017-03-10,2017-03-17
20,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,16044425,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,global,2017-03-10,2017-03-17
21,Cold,Maroon 5,15884274,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k,global,2017-03-10,2017-03-17
22,Believer,Imagine Dragons,15564811,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,global,2017-03-10,2017-03-17
23,New Man,Ed Sheeran,15482547,https://open.spotify.com/track/5HDPtsnyb3maFmPL8LLUTG,global,2017-03-10,2017-03-17
24,Green Light,Lorde,14875553,https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5,global,2017-03-10,2017-03-17
25,Say You Won't Let Go,James Arthur,14766457,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,global,2017-03-10,2017-03-17
