id;original_song_name;original_artists_name;song_name;artists_names
3ZrapLmel0yOoc3DG6mbjW;rainbow of love;bob sinclar feat. ben onono;I Can Sing a Rainbow;['Old Town School of Folk Music']
4Anyyj4JfU6ztRVqMJCWjn;a sud di ny;coldplay;"Messiah, HWV 56: Part I, No. 14: Accompagnato ""And Suddenly There Was With The Angel""";['George Frideric Handel', 'Leonard Bernstein', 'New York Philharmonic']
6dix9mJZambkCkDOlXQTwG;fantastic;baustelle;Captain Fantastic And The Brown Dirt Cowboy;['Elton John']
59xT7tYOmlFYEUwr57Lzni;è un peccato morir;zucchero;E' Un Peccato Morir;['Zucchero']
2DrVgp6aeGS8DbSxamZuaS;mio;linkin park;Ay, DiOs Mío!;['KAROL G']
0aWMVrwxPNYkKmFthzmpRi;e da qui;taio cruz;Blue in Green (feat. John Coltrane & Bill Evans);['Miles Davis', 'John Coltrane', 'Bill Evans']
2r6OAV3WsYtXuXjvJ1lIDi;hello;martin solveig & dragonette;Hello (feat. A Boogie Wit da Hoodie);['Pop Smoke', 'A Boogie Wit da Hoodie']
1GKeCTIUViFkyQ8JS3zv1S;milleluci;claudio baglioni;Milleluci;['Pino Piacentino']
4p9vyrNWw54VQbTpYon14v;hello!;cesare cremonini;Hello;['Cesare Cremonini']
2a3U3GTCvrcma7wetBtOpi;the flood;take that;The Flood;['Take That']
2H7jfVsrxzDSn4e1lADVlZ;miami 2 ibiza;antonio maggio;Miami 2 Ibiza - Radio Edit;['Swedish House Mafia', 'Tinie Tempah']
2YacpExEbX9tF8IbFlFOo4;heartbeat;enrique iglesias feat. nicole scherzinger;Heartbeats;['The Knife']
7Fz3QLP8nkC3U5RuZdKnMz;un giorno bellissimo;francesco de gregori;Sarà Un Giorno Bellissimo;['Dolcenera']
789u53gof4drxlJm0hoW8u;sing-hiozzo;negramaro;Sing-hiozzo;['Negramaro']
4rstj4vgkFq49R2VV0fbxX;well, well, well;dj antoine vs. timati feat. kalenna;Build God, Then We'll Talk;['Panic! At The Disco']
4lAlAHG03QSTzWXE98o7Fq;la vita è uno specchio;ghost;La Vita è uno Specchio;['Ghost']
1Uhb6hwvzqwyynjOnv3DRw;thoughts and clouds;maroon 5;Thoughts And Clouds;['Lullatone']
5R6bRLwPyEj7LLMSJW766C;fu;miley cyrus;Girls Just Wanna Have Fun;['Miley Cyrus']
1lrlEqyw2lOr9sWoryzE13;stiamo come i pazzi;edward maya feat. vika jigulina;Stiamo Come I Pazzi;['Dj Coltek']
5SoTfYCCgcVZqCaY0BBbyn;guarda l'alba;zucchero;Guarda l'alba - Karaoke version;['Italian Hitmakers']
03ZtlmARAMWhAgZSIs6Fes;one in a million;ne-yo;One In A Million;['Ne-Yo']
0T64UJIgsN7elrfp3t2Lf8;a night like this;caro emerald;A Night Like This;['Caro Emerald']
2JRTmM6gFPJO2bjY2SRLzd;someone else's tears;queen;Someone Else's Tears;['Clint Black']
1p4mnh4jOsO14XtD5zAjaB;we r who we r;ke$ha;We R Who We R;['Made famous by Ke$ha']
7g8OpS827dAYU067lZaR0L;just a dream;van halen;Just a Dream;['Carrie Underwood']
793EkKfnsmJljhpxfMPmKG;the time (the dirty bit);black eyed peas;Party All The Time;['Black Eyed Peas']
5pYlc1vQ6999WU43WzF4SR;barbra streisand;duck sauce;Barbra Streisand (Radio Edit);['Duck Sauce']
5WHWPRAkR2WYH1CjKV9Omh;via con me;gué pequeno;Via con me;['Paolo Conte']
4r6eNCsrZnQWJzzvFh4nlg;firework;katy perry;Firework;['Katy Perry']
1H5IfYyIIAlgDX8zguUzns;suspicious minds;elvis presley;Suspicious Minds;['Elvis Presley']
3iAD903jI8tHlM6Cn1zMax;hold my hand;jess glynne;Hold My Hand;['Jess Glynne']
2GLsq1MhtarHg6N82QaQhW;basta così;negramaro with elisa toffoli;Basta Cosi;['Taras Bulba']
0sQzOUZ5D4j1itVTnad9bl;mr. brown is back in town;the killers;Mr Brown Is Back In Town;['Cartoon Land']
7iN1s7xHE4ifF5povM6A48;let it be;the beatles;Let It Be - Remastered 2009;['The Beatles']
3BQHpFgAp4l80e1XslIjNI;yesterday;mario biondi;Yesterday - Remastered 2009;['The Beatles']
414J8tKHbtF16XOiHGBEso;nostalgia;gemitaiz;Tezeta (Nostalgia);['Mulatu Astatke']
3m7V717IKZqZLW5qUIOxdD;hey jude;the beatles;Hey Jude - Remastered 2009;['The Beatles']
6dGnYIeXmHdcikdzNNDMm2;here comes the sun;alessia cara;Here Comes The Sun - Remastered 2009;['The Beatles']
2EqlS6tkEnglzr7tkKAAYD;come together;the beatles;Come Together - Remastered 2009;['The Beatles']
5By7Pzgl6TMuVJG168VWzS;michelle;michael jackson;Michelle - Remastered 2009;['The Beatles']
7kHkxlkqKWC8qkcopvK1sg;in punta di piedi;nathalie;In Punta Di Piedi;['Nathalie']
13oqiB2y4ykjk4Dcxnyy3f;tra l'amore e il male;stromae;Tra l'amore e il male (stilo nevruz) - [karaoke version];['Italian Hitmakers']
45PdLo6r1tME4Uhkg5h7ak;who's that chick?;david guetta feat. rihanna;Who's That Chick ? (feat. Rihanna) - Single Version;['David Guetta', 'Rihanna']
7CJghsz0xEqXblG6tJERqQ;you'll follow me down;imany;If It's the Last Night;['TOTO']
4yqDB0cfEjmQ7DjDLxbylR;tutto l'amore che ho;jovanotti;Tutto L'Amore Che Ho;['Jovanotti']
4fzyvSu73BhGvi96p2zwjL;christmas lights;coldplay;Christmas Lights;['Coldplay']
2P05ExDJZkES6pAmnaI5O9;ogni tanto;gianna nannini;Ogni tanto;['Gianna Nannini']
22UWrM3Lp2f3owvtVPSoAj;tranne te;fabri fibra;Tranne Te;['Fabri Fibra']
5nrycz6RTfm4cc9G8GjXKl;precario è il mondo;daniele silvestri;Precario e' il mondo (feat. Raiz);['Daniele Silvestri', 'Raiz']
0SIzIfR6913S1oqTbyg8YC;blue skies;lana del rey;Blue Skies;['Ella Fitzgerald']
0prwCihRoIg2yvGpdiNTKr;parole parole;marco mengoni;Parole in circolo;['Marco Mengoni']
3rW1gdVdF3KcjbS6dolpvw;segreto amore;renato zero;Segreto amore;['Renato Zero']
1gv4xPanImH17bKZ9rOveR;raise your glass;p!nk;Raise Your Glass;['P!nk']
7AZlTCgydoRXefBsRQuzyC;urlo e non mi senti;ligabue;Urlo e non mi senti;['Alessandra Amoroso']
2CbgPrMwa0UWUdppsOIoTR;boogie boogie man;james blunt;Boogie Down Bronx;['Man Parrish']
44IPyru1ebZ1CtUACuY9ZJ;buongiorno bell'anima;luciano pavarotti;Buongiorno Bell'Anima - Live 2011;['Biagio Antonacci']
6uvV1x0xnLFP6kGRghxeOq;written in the stars;sam smith;Written In The Stars;['Adam Pascal', 'Heather Headley']
1kYwPA6nQk0qGUeGi6Ccsi;skinny genes;fedez feat. malika ayane;Skinny Genes;['Eliza Doolittle']
5EWPGh7jbTNO2wakv8LjUI;free;amy winehouse;Free Bird;['Lynyrd Skynyrd']
17cZKoQvTlAOySmklHtyYj;give a little more;samuele bersani;Give Me Just a Little More Time;['Kylie Minogue']
6x53SJOV1PAZ8ZUwH4NFXQ;boots;charli xcx;Knockin' da Boots;['H-Town']
6tnRirWn5quB27ZKGFmzl6;take over control;a-ha;Take Control;['The Hair And Skin Trading Company']
6BZFeMHjTzzNLwJGirNDzJ;hallelujah;jeff buckley;Hallelujah - Live at Sin-é, New York, NY - July/August 1993;['Jeff Buckley']
3nSgRpyy7gujpUSIsdECvO;waiting for the end;avicii;Waiting For The End Of The World;['Elvis Costello']
6beFuzSjwhOKFZp2aqYDdY;amazing;arisa;Amazing;['Aerosmith']
38mMrNPAJKXMBK2l9actEA;over the love;calvin harris feat. ellie goulding;Here I Am (Just When I Thought I Was Over You);['Air Supply']
7gYaKb8menZBAVa2RLzc7W;rivincita;yiruma;La rivincita dei Nerds (feat. Shade);['Grido', 'Shade']
15os8QtFsYLWek4arhlSIM;a natale puoi;pink floyd;A Natale puoi;['Siria']
1NghHeg0wE32eBYrQBVQXL;shake up christmas;taylor swift;Shake Up Christmas;['Train']
13z0DLTWGfut9d0YhwPUFp;secrets;nek;Keeper Of The Darkest Secrets (RAWmix);['Nekroverse']
2IS4GmZfCiiU0iOdgX3a3f;la pazienza;bianca atzei;La pazienza;['Jenny Sorrenti']
2mAGNkXrjvZzqqVTdYQdAK;eden;subsonica;Eden;['Subsonica']
2ivdsb1RcEJjIs5tuHkUC9;like a g6;pearl jam;Get Up (I Feel Like Being A) Sex Machine;['James Brown']
35mEv58HlenLquXVyWnq9c;hey baby;pitbull feat. t-pain;Hey Baby (Drop It to the Floor) (feat. T-Pain) - AJ Fire Remix;['Pitbull', 'T-Pain', 'Afrojack']
04vLj9QUXoKdRlsp3gkURo;mele kalikimaka;j.ax;Mele Kalikimaka (Merry Christmas);['Bing Crosby', 'The Andrews Sisters']
6DkXLzBQT7cwXmTyzAB1DJ;what's my name?;rihanna feat. drake;What's My Name?;['Rihanna', 'Drake']
2QpN1ZVw8eJO5f7WcvUA1k;santa claus is coming to town;negramaro;Santa Claus Is Coming To Town;['The Jackson 5']
0l9RGwc48deJ6j61KXAAvs;yes you;coldplay;Yester-Me, Yester-You, Yesterday;['Stevie Wonder']
709ffFK4o4MtG1NKoLvOma;coming home;vasco rossi;Major Tom - Coming Home;['Peter Schilling']
09wF57HnUPFHbUHRK5D6Sa;è già natale;biagio antonacci;E' già Natale;['Biagio Antonacci']
1esdlVGfnJKVMl3E4jmR0L;cercami;renato zero;Cercami - Remastered 2019;['Renato Zero']
0247StOpd3AkeBQzANX4Zf;do they know it's christmas?;arctic monkeys;Do They Know It's Christmas? - 1984 Version;['Band Aid']
4gwFvHkClufYIx5a6xiAFU;cullami;fabrizio de andré;Cullami;['Tony Colombo']
5x9q1nhOZDeagSRkZGwscH;heart and i;elisa;Crying My Heart out over You;['Elisabeth Andreassen', 'Marie Hedman', 'Örjan Englund']
0oPdaY4dXtc3ZsaG17V972;feliz navidad;pitbull feat. christina aguilera;Feliz Navidad;['José Feliciano']
3GkqnS8Lt8LDZV565ITUwh;rolling in the deep;adele;Rolling in the Deep;['Adele']
0ulUTbB1fMe9mEnvjNkNUB;disco samba;dire straits;Disco Samba;['Los Joao', 'Monchi']
2oRb26OFiiSvH8nUDXFpV4;amoreunicoamore;alessandra amoroso;Amoreunicoamore;['Bianca Moccia']
4HlFJV71xXKIGcU3kRyttv;hey, soul sister;milk & sugar vs. vaya con dios;Hey, Soul Sister;['Train']
3EO5DSiJSASa69I7Vv00gN;hold it against me;james bay;If I Said You Had A Beautiful Body Would You Hold It Against Me;['The Bellamy Brothers']
6M2VsdYtXsj68pUq32ATEH;l'amore non ha religione;fabi silvestri gazzé;L'amore non ha religione;['Checco Zalone']
5fPwpteBSpA8oabrQKgRre;se mi aggiungerai;francesco guccini;Se mi aggiungerai;['Checco Zalone']
4sYGYj5CRu5PzTZzeVNjqw;forza diego, corri;stromae;Forza Diego, corri;['Nadia Ghigliotto']
73lZVtfnEP09Wae2G1zzxV;what the hell;avril lavigne;What the hell;['Made famous by Avril Lavigne']
2tJulUYLDKOg9XrtVkMgcJ;grenade;bruno mars;Grenade;['Bruno Mars']
42WbA8v8kc6L8vzVswzO0k;io e te;gianna nannini;Io E Te;['Gianna Nannini']
02klEjc19tC2oU0c3Gba1u;hey;milk & sugar vs. vaya con dios;Hey (Nah Neh Nah) - Milk & Sugar UK Radio Edit;['Milk & Sugar', 'Vaya Con Dios']
2RKY4G4RwRQufxBUv6ect3;no love;u2;California (There Is No End To Love);['U2']
7ae4OwBZnypVfR9WVesDaw;ti voglio tanto bene;gianna nannini;Ti voglio tanto bene;['Gianna Nannini']
2Uvwc7D5rhphlzfBDnpYpU;angela;pooh;I Love The Dough (feat. Jay-Z & Angela Winbush) - 2014 Remaster;['The Notorious B.I.G.', 'Angela Winbush', 'JAY-Z']
3TjOqniOTr4RN0h20NWFKd;immaturi;tiromancino;Immaturity;['Sooner Or Later']
12Id99Tb8UFpJOB4oTO5eT;l'amore cambia;francesco renga feat. alessandra amoroso;Com’è bello fa’ l’amore quann’è sera;['Trio Monti']
48aWB8JfNC9joXNQx85K9x;h*a*m;carlos santana;With a Little Help from My Friends;['Carlos Santana']
0umDVf77ygI5RiVp9OvNDj;pyro;justin bieber;Pyro;['Kings of Leon']
2NCYYlzzRKyX24hyyKPMeW;something in the water;brooke fraser;Something in the Water;['Brooke Fraser']
2TYNuP9nIn8iiQAnhN5dVU;i uomini sessuali;mike posner;I uomini sessuali;['Checco Zalone', 'Mitili Ignoti']
01Gfd9dL7tNz3a125MrmSk;quanto ancora;giorgia;"Puccini: Madama Butterfly, Act 1: ""Ah! Ah! quanto cielo!...Ancora un passo or via"" (Butterfly, Sharpless, Chorus)";['Giacomo Puccini', 'Maria Callas', 'Coro Del Teatro Alla Scala Di Milano', 'Herbert von Karajan', 'Mario Borriello', 'Nicolai Gedda', 'Orchestra Del Teatro Alla Scala, Milano']
2A5YAFeEwGi7KlGMYRf5dX;nothing;b.o.b feat. bruno mars;Nothing For You (Feat. Bruno Mars);['B.o.B', 'Bruno Mars']
1cOUMTR3cZNtlgNh0nGg1p;almeno tu nell'universo;nomadi;Almeno Tu Nell'Universo;['Elisa']
0HFxNMtY19Ej0HbRqQ5iNA;quel brivido che sale;queen;Quel brivido che sale;['Marco Rotelli']
5XcZRgJv3zMhTqCyESjQrF;poison;david guetta feat. ne-yo & akon;Poison;['Alice Cooper']
3PcgtaMuXD9iWAW6DarXZu;il muro;alessandra amoroso;Il muro del suono;['Ligabue']
4ZExvJvQXPEeYzGU0N3THi;higher;ac/dc;Higher Love;['Steve Winwood']
7gBj0VgcuAgkXkiRRYvSmK;stay;kygo feat. maty noyes;Stay (feat. Maty Noyes);['Kygo', 'Maty Noyes']
5YHOZE3xRO6zyXSrfpOX8t;vuoto a perdere;noemi;Vuoto a perdere;['Noemi']
12CdB878c6n94tTlNfPcCv;what s my name?;one direction;Who Am I (What's My Name)?;['Snoop Dogg']
4BenDOqr4Feas8CiWtRyzf;le tasche piene di sassi;jovanotti;Le Tasche Piene Di Sassi;['Jovanotti']
7yif19baOmkrHYt4fgbv1J;ora;gigi d'alessio;Mezz ora fa;"[""Gigi D'Alessio""]"
3Fy6KpBHOTATmLD5Ri3Yv7;istrice;subsonica;Istrice;['Subsonica']
0WIRdLgBfWirk32vinlW21;goodbye malinconia;caparezza feat. tony hadley;Goodbye Malinconia - Live;['Caparezza']
6btAOGto4cbxeaJWNF1kHO;il piú grande spettacolo dopo il big bang;jovanotti;Il Più Grande Spettacolo Dopo Il Big Bang;['Jovanotti']
7jDJRsIXaSE4tdamdKeQfh;quando saró vecchio;claudio baglioni;Quando Sarò Vecchio;['Jovanotti']
1DJxR9NMQ14fv1WK0pHodt;sale el sol;shakira;Sale el Sol;['Shakira']
4a0k8CnevqUf8Q0jpWC7eJ;the roller;muse;The Get Go - Icon Roller Remix;['Mind Museum', 'Icon Roller']
0vyQzGo4ZhrOvp0zMkpyLP;uberlin;tiziano ferro;Überlin;['R.E.M.']
0LMkes8InT0sjSuDJtfRr2;amami;emma;Amami;['Emma']
0Jps3EFQcFoIdDiH1BKHwz;un'illusione;antonello venditti;L’amore è un’illusione;['Endi', 'Jessica Morlacchi']
3GRGACEHWI4cYbJvoIp5gD;la bella vita;guns n' roses;La Dolce Vita / La Bella Malinconica;['Nino Rota']
7w9NmCcDXX1z9TtGdZr1Zd;l'elemento umano;ed sheeran;L'elemento Umano;['Jovanotti']
0anCVqUez0PzhvZw0dzV8h;davvero;prince royce;M'Innamoro Davvero;['Fabio Concato']
6NwhtCYkfwWlcR62Ac4E7y;so far gone;red hot chili peppers;Successful (feat. Trey Songz & Lil Wayne);['Drake', 'Trey Songz', 'Lil Wayne']
4AOuEA8sHWEYF1A9jm8F3f;la notte dei desideri;jovanotti;La Notte Dei Desideri;['Jovanotti']
0CYB1XD1lfrrtXpYkr4RPl;kidz;mika vs. redone;Indy Kidz;['Cage The Elephant']
5JSi3EFlNrxkq26M28I9O9;mr. saxobeat;alexandra stan;Mr. Saxobeat;['Alexandra Stan']
4HK6hmgMwGXHo3lUUNkiem;invincible;jackson michael;Invincible;['Michael Jackson']
0CKKKckCxCLgGMBN9r3SCR;forgiveness;avicii;Forgiveness;['Matthew West']
7ySUcLPVX7KudhnmNcgY2D;s&m;rihanna;S&M;['Rihanna']
5OmzDLhcJBLhD649LEtkrt;un soffio caldo;vasco rossi;Un Soffio Caldo;['Zucchero']
5lzAwi31HsOb0hn0wf9Kav;happiness;alexis jordan;Happiness - Dave Audé Mix / Official FIFA Women's World Cup 2011 (TM) Song;['Alexis Jordan', 'Dave Audé']
1wCFyWt8HCnpzacyI6Mzun;per farti tornare;gemelli diversi;Per farti tornare - Karaoke version;['Italian Hitmakers']
5IdzhiIoGFVOkSKHyglOta;black and yellow;wiz khalifa feat. t-pain;Black and Yellow (feat. Juicy J, Snoop Dogg & T-Pain) - G-Mix [G-Mix];['Wiz Khalifa', 'Juicy J', 'Snoop Dogg', 'T-Pain']
35MO9tx2N8DCjKsgdQupvo;arriverà;modà feat. emma;Arriverà (Feat. Francesco Renga);['Modà', 'Francesco Renga']
6vTSKfGK2br9zZV48QxFQV;chiamami ancora amore;roberto vecchioni;Chiamami Ancora Amore;['Roberto Vecchioni']
3ewnzFotvjfv2w8wKOsta5;yanez;davide van de sfroos;Yanez - Live;['Davide Van De Sfroos']
0Oe49j06Bjrxs8PltuVeaW;on the floor;jennifer lopez feat. pitbull;On The Floor - Radio Edit;['Jennifer Lopez', 'Pitbull']
4r7xsu71ZVlBaLA45FqL4c;eh...già;vasco rossi;Eh...Già;['Vasco Rossi']
1CzgcchFuueL1Yl7pZS4h9;il mare immenso;giusy ferreri;Il mare immenso;['Giusy Ferreri']
5yK9cVGqQ9aoiouEOAPW2h;fino in fondo;luca barbarossa;Fino in fondo;['Luca Barbarossa', 'Raquel Del Rosario']
5sFAmIIncDn9O1wcxQmAte;follia d'amore;raphael raphael;Follia D'Amore;['Raphael Gualazzi']
5qJLpOMbGi9wm9d9F8g3fZ;io confesso;mauro ermanno giovanardi feat. la crus;Io Confesso (feat. La Crus);['Mauro Ermanno Giovanardi', 'La Crus']
0hgxgdEaVM8065BplAFKd6;vivo sospesa;nathalie;Vivo sospesa;['Nathalie']
1beD1QkIn6SDpPvXTG6QFs;bastardo;anna tatangelo;Bastardo;['Anna Tatangelo']
6r2BECwMgEoRb5yLfp0Hca;born this way;lady gaga;Born This Way;['Lady Gaga']
7wV5KMAneEvbqRNV79ivkh;il mio secondo tempo;max pezzali;Il mio secondo tempo - New master;['Max Pezzali']
3vcybGRC3eU6btnEWuFWII;l'alieno;luca madonia feat. franco battiato;Lakini's Juice;['Live']
3TaTVgJJbmM1CFCWVhDujG;la notte;modà;Love Alt@moda / Cicale / Ballo di Simone / Gianna / La notte vola / Tanti auguri / Donna felicità - Truzzardi Mix;['Alt@moda']
5cXeKBG86PS8bPz1zz9uW8;io son per te l'amore;emma;Io Son Per Te L'Amore - Live;['Emma']
2FK7a7W47Lfl8VGOpIKLir;il vento e le rose;patty pravo;Il vento e le rose;['Patty Pravo']
2FJwyG2FrFAaMylMw7SDJf;amanda è libera;al bano;Amanda è libera;['Al Bano']
3JA9Jsuxr4xgHXEawAdCp4;just can't get enough;black eyed peas;Just Can’t Get Enough;['Black Eyed Peas']
46TusohfTOZDNn65rcWcDZ;l'angelo;subsonica;Amalassunta e l’Angelo Ribelle;['Roberto Zechini', 'Limanaquequa']
2kFCYlFRuC7YqM5stlM9fH;invincible;tinie tempah;Invincible;['Pat Benatar']
7J8TXGCNljxTZLsOwXCSGA;tre colori;tricarico;Tre colori;['Tricarico', 'Fausto Mesolella']
7Fbz2KBX0cADlPsqDVgGMp;blue skies;jamiroquai;Blue Skies;['Jamiroquai']
2k998hjfj5ZkPmq033Zot8;push the feeling 2010;david morrell;Push The Feeling On - Electro Vectro Remix;['Mike Candys', 'Jack Holiday']
7AopTeP8INTSyKQi1ZLNyL;inverno;annalisa;Inverno;['Annalisa']
1Ovrxv89SuJM1JehVFBCg7;you saved me;skunk anansie;You Saved Me;['Skunk Anansie']
5MtbypkYkGoYIhmVat6p0t;hold my hand;michael jackson feat. akon;Hold My Hand (with Akon);['Michael Jackson', 'Akon']
3F2KCzKbmGogKPxrKadUOx;cullami;emma;Cullami;['Emma Non Emma']
0lY7GPhd54iX4yD4VXtMyI;kidz;take that;Kidz;['Take That']
4Fqm5rqB0WMx0hPOwgRjFr;dreams;2 brothers on the 4th floor;Dreams (Will Come Alive);['2 Brothers On The 4th Floor']
5A6OHHy73AR5tLxgTc98zz;black and yellow;wiz khalifa;Black and Yellow;['Wiz Khalifa']
158HiKvIXaXuMnU5t3Or3h;take over control;afrojack feat. eva simons;Take Over Control feat. Eva Simons [Radio Edit];['Afrojack', 'Eva Simons']
46NK97uy9fKxQARh7Z4TOZ;fuoco e cenere;micaela;Fuoco e cenere;['Micaela']
5Wg6hfhHZoNKQjlrGVmBdn;hold it against me;britney spears;Hold It Against Me - Adrian Lux & Nause (Radio Remix);['Britney Spears', 'Adrian Lux']
3uHpPWsNDTpbbqedCRoaQU;here's to you;modà;Tonight I'll Be Staying Here with You;['Bob Dylan']
4TNT61OinGnQk40Gnt8EEm;a maggio cambio;virginio;A maggio cambio (style virginio simonelli) - [karaoke version];['Italian Hitmakers']
2Jpikj1YZnA4XQYVU8yD4z;luci a san siro;roberto vecchioni;Luci a San Siro;['Roberto Vecchioni']
4L5dxkDx17qYYFAf3eD1sb;tutto non è niente;modà;Tutto non è niente - Karaoke Version Originally Performed by Modà;['Mr.Midi']
3rDFqo8yv93PtTmdOYOPzX;tonight;enrique iglesias feat. ludacris;Tonight (I'm Fuckin' You);['Enrique Iglesias', 'Ludacris', 'DJ Frank E']
5mvKuE9Lf9ARVXVXA32kK9;price tag;jessie j feat. b.o.b;Price Tag;['Jessie J', 'B.o.B']
2cwpIUFKCmL2p2dEXgoDk4;lontano da tutto;serena abrami;Lontano da tutto;['Fabrizio Campanelli']
0hX6diLVZmmeYVp2lTHe5t;coming home;diddy - dirty money feat. skyl;Coming Home (Dirty South Remix) [feat. Skylar Grey];['Diddy - Dirty Money']
3O7PLX8zepileWuS36ULIa;heart and i;robbie williams;Heart And I;['Robbie Williams']
2WmDlNSXpyYgMK0ws7ZWDa;stay;hurts;Stay;['Hurts']
1W4nwgyZfBbszg8z0mLcb9;voglio una donna;roberto vecchioni;Voglio Una Donna;['Roberto Vecchioni']
75VhOSa3QkbapxIeuzvzIl;symphonies;dan black;Symphonies - Bonus Track;['Dan Black']
22UN0IE73DRBfIb4cbWPvR;questo bellissimo gioco;annalisa;Questo bellissimo gioco;['Annalisa']
38iU2jg98IZZEIJPrP7aWD;till the world ends;britney spears;Till the World Ends;['Britney Spears']
4lBnkWEYZSd6WaupuIBn0M;ad occhi chiusi;virginio;Ad occhi chiusi;"[""Silvio d'Anza""]"
72qKEJposflY0v0gYBk285;brividi;annalisa;Brividi;['Annalisa']
5ensPSgQkRM60i8ZH3S9wG;hollywood tonight;michael jackson;Hollywood Tonight;['Michael Jackson']
1Pw7u7c02McDB9KSgTsutj;solo;annalisa;Solo per te;['Annalisa Simeoni']
48i055G1OT5KxGGftwFxWy;oh oh oh;giovanni vernia;Oh, Pretty Woman;['Roy Orbison']
0VZQt6NOhqSNRBym2ak5Zr;aaa cercasi;carmen consoli;AAA Cercasi;['Carmen Consoli']
3kGQzevJz31aZAxRBzWV3P;hotel california;the eagles;Hotel California;['The Eagles Tribute Band']
7abegIHNktk1UZYa2Hd5Dv;diamante lei e luce lui;annalisa;Diamante lei e luce lui;['Annalisa']
1XCWRPypSirT0WiXQGDcAl;so far gone;james blunt;So Far Gone;['James Blunt']
7K54eJJHfZZih2u5taVyhc;the roller;beady eye;The Roller;['Beady Eye']
2ya7QgShrnI12YnREgBwav;e.t.;katy perry feat. kanye west;E.T.;['Made famous by Katy Perry feat Kanye West']
1snrL4JRnCzI757sKkFIGp;on the floor;jennifer lopez feat.pitbull;On The Floor (feat. Pitbull) - Radio Edit;['Jennifer Lopez', 'Pitbull']
0O08YjMHjLZPdOdbMXZG6d;duck sauce;barbra streisand;Duck Sauce;['Barbra Streisand Karaoke Band', 'Made famous by Barbra Streisand']
7CebDpeAqtIq240NihOFcs;io grido;francesca giacciari;Giordano: Andrea Chenier: Or io rinnego il santo grido!;['Renata Tebaldi', 'Aldo Protti', 'Antonio Pirino', 'Arturo La Porta']
3pbiSouxTumTTeWePlOA4W;dolcenotte;virginio;Dolcenotte;['Gerardo Felisatti']
2HczYk0pWNEuAgzFbW8SZt;cattiva;loredana errore;Cattiva (feat. Loredana Bertè);['Loredana Errore', 'Loredana Bertè']
4PYTMO1VMWLPVvGUtqkUwv;higher;taio cruz;Higher;['Taio Cruz']
4jn4O1IFHH3KgXAG2IhbRR;mi sei scoppiato dentro il cuore;annalisa;Mi sei scoppiato dentro il cuore - Live;['Annalisa']
0BNvswsRTW20WxQjEryAQ5;sun is up;inna;Sun Is Up - Play & Win Radio Version;['INNA']
2sFU5bR4Nsk0SWtZZIc36r;bon, bon;pitbull;Bon, Bon;['Pitbull']
0yICN9QFclohtq33HSmFwZ;heartbeat;enrique iglesias;Heartbeat;['Enrique Iglesias', 'Nicole Scherzinger']
2spW4mIuTdtl1ianAyrFiD;niente;alessandra amoroso;Niente (Mientes);['Alessandra Amoroso']
6vNtuTLlouGhfmMSzQu13p;beady eye;the roller;The Roller (A Tribute to Beady Eye);['The Future Hit Makers']
35Q8ElW3g5o0tjyEYs37kk;2 brothers on the 4th floor;dreams;There's A Key - 2 Fabiola Radio Mix;['2 Brothers On The 4th Floor']
5PWHLhDLBWuXYoXrzI8u6O;150;rio;Salmo 150;['Equipo Rio De Agua Viva']
3OladyjoIxIAih801uzBSP;inno di mameli;orchestra sinfonica carlo coccia;Inno di Mameli - Strumentale;['Orchestra Lirico Sinfonica Carlo Coccia']
6MpEfJa8O9EXQphoFTIeJY;last night;ian carey feat. snoop dogg;Last Night (feat. Snoop Dogg and Bobby Anthony) - Extended Mix;['Ian Carey', 'Snoop Dogg', 'Bobby Anthony']
6gIg6yHRojDG9Px3eSIZ3P;true faith;george michael;"True Faith - Shep Pettibone 12"" Remix";['New Order', 'Shep Pettibone']
3szW87j0gVLQmpulz4P8Rf;express yourself;madonna;Express Yourself;['Madonna']
7gsiOPWCTsTErEZ2yazTwp;inno di mameli;artisti per l'italia band;Fratelli d'Italia (Inno Di Mameli);"[""Artisti per l'Italia Band""]"
5VzseMVMrWkSxaC6T4I924;inno di mameli;banda dell'arma dei carabinieri;Inno Di Mameli (Fretelli D'Italia);"[""Banda dell'Arma dei Carabinieri""]"
0R7YVi7w41Dr9jU5vblAok;sweat;snoop dogg feat. david guetta;Sweat - Remix;['Snoop Dogg', 'David Guetta', 'Giorgio Tuinfort', 'Frederic Riesterer']
01niCDO41eCm9H3xfIAGCU;yeah 3x;chris brown;Yeah 3x - Invaderz Remix;['Chris Brown', 'Invaderz']
54mgiFFbinp9ZolBjt0q6P;inno di mameli;coro e banda degli alpini;Inno Di Mameli;['Coro e Banda Degli Alpini']
3m5WQZeRfYjm0KlvXqOOX8;far l'amore;bob sinclar feat. raffaella carrà;Far l'amore;['Bob Sinclar', 'Raffaella Carrà']
1LX4QHN2dQcZnZxgE6x09n;in cerca di te;angelo duro;In cerca di te (Solo me ne vo' per la città);['Claudio Villa']
3TcL0dyCMyr0kyTTc4NLgI;who says;selena gomez;Who Says;['Selena Gomez & The Scene']
5nJfikurZixV5a1TD5c7aH;finalmente;virginio;Finalmente;['King Chango']
